record_id,source,source_type,published_at,week_start,language,engagement,trend_tag,text_clean
mock_147,vogue,news,2025-09-17T04:03:43.118395+00:00,2025-09-15,en,121,cherry_cola_lips,dark liner lips ideas #2 dark liner lips trend is growing. look from vogue with seasonal beauty focus.
mock_148,vogue,news,2025-09-15T04:03:43.118395+00:00,2025-09-15,en,314,latte_makeup,warm neutrals ideas #2 soft brown eyes trend is growing. look from vogue with seasonal beauty focus.
mock_149,vogue,news,2025-09-13T04:03:43.118395+00:00,2025-09-08,en,309,glass_skin,glowy base ideas #2 glowy base trend is growing. look from vogue with seasonal beauty focus.
mock_150,tiktok,social,2025-09-24T04:03:43.118395+00:00,2025-09-22,en,330,fox_eye_siren_eye,siren eyes ideas #3 fox eye trend is growing. look from tiktok with seasonal beauty focus.
mock_151,business_of_fashion,news,2025-09-20T04:03:43.118395+00:00,2025-09-15,en,341,euphoria_glitter_liner,euphoria makeup ideas #3 rhinestone eyes trend is growing. look from business_of_fashion with seasonal beauty focus.
mock_152,tiktok,social,2025-09-24T04:03:43.118395+00:00,2025-09-22,en,37,graphic_editorial_liner,negative space liner ideas #3 floating liner trend is growing. look from tiktok with seasonal beauty focus.
mock_153,pinterest,social,2025-09-20T04:03:43.118395+00:00,2025-09-15,en,232,latte_makeup,latte makeup ideas #3 latte makeup trend is growing. look from pinterest with seasonal beauty focus.
mock_154,business_of_fashion,news,2025-09-22T04:03:43.118395+00:00,2025-09-22,en,104,cherry_cola_lips,dark liner lips ideas #3 dark liner lips trend is growing. look from business_of_fashion with seasonal beauty focus.
mock_155,pinterest,social,2025-09-21T04:03:43.118395+00:00,2025-09-15,en,92,clean_girl_makeup,clean girl ideas #3 no makeup makeup trend is growing. look from pinterest with seasonal beauty focus.
mock_156,business_of_fashion,news,2025-09-20T04:03:43.118395+00:00,2025-09-15,en,222,clean_girl_makeup,clean girl ideas #3 minimal makeup trend is growing. look from business_of_fashion with seasonal beauty focus.
mock_157,vogue,news,2025-09-20T04:03:43.118395+00:00,2025-09-15,en,319,cherry_cola_lips,dark liner lips ideas #3 90s lip combo trend is growing. look from vogue with seasonal beauty focus.
mock_158,instagram,social,2025-09-21T04:03:43.118395+00:00,2025-09-15,en,337,glass_skin,glowy base ideas #3 dewy skin trend is growing. look from instagram with seasonal beauty focus.
mock_159,pinterest,social,2025-09-23T04:03:43.118395+00:00,2025-09-22,en,378,graphic_editorial_liner,floating liner ideas #3 negative space liner trend is growing. look from pinterest with seasonal beauty focus.
mock_160,instagram,social,2025-09-18T04:03:43.118395+00:00,2025-09-15,en,175,glass_skin,dewy skin ideas #3 glass skin trend is growing. look from instagram with seasonal beauty focus.
mock_161,business_of_fashion,news,2025-09-19T04:03:43.118395+00:00,2025-09-15,en,252,strawberry_girl_blush,fruit blush ideas #3 douyin blush trend is growing. look from business_of_fashion with seasonal beauty focus.
mock_162,business_of_fashion,news,2025-09-23T04:03:43.118395+00:00,2025-09-22,en,232,euphoria_glitter_liner,rhinestone eyes ideas #3 euphoria makeup trend is growing. look from business_of_fashion with seasonal beauty focus.
mock_163,tiktok,social,2025-09-18T04:03:43.118395+00:00,2025-09-15,en,131,latte_makeup,warm neutrals ideas #3 warm neutrals trend is growing. look from tiktok with seasonal beauty focus.
mock_164,pinterest,social,2025-09-23T04:03:43.118395+00:00,2025-09-22,en,298,latte_makeup,soft brown eyes ideas #3 warm neutrals trend is growing. look from pinterest with seasonal beauty focus.
mock_165,tiktok,social,2025-09-19T04:03:43.118395+00:00,2025-09-15,en,252,clean_girl_makeup,clean girl ideas #3 no makeup makeup trend is growing. look from tiktok with seasonal beauty focus.
mock_166,pinterest,social,2025-09-24T04:03:43.118395+00:00,2025-09-22,en,144,latte_makeup,latte makeup ideas #3 soft brown eyes trend is growing. look from pinterest with seasonal beauty focus.
mock_167,business_of_fashion,news,2025-09-19T04:03:43.118395+00:00,2025-09-15,en,139,fox_eye_siren_eye,siren eyes ideas #3 fox eye trend is growing. look from business_of_fashion with seasonal beauty focus.
mock_168,tiktok,social,2025-09-24T04:03:43.118395+00:00,2025-09-22,en,86,euphoria_glitter_liner,rhinestone eyes ideas #3 glitter liner trend is growing. look from tiktok with seasonal beauty focus.
mock_169,pinterest,social,2025-09-19T04:03:43.118395+00:00,2025-09-15,en,203,glass_skin,glass skin ideas #3 glowy base trend is growing. look from pinterest with seasonal beauty focus.
mock_170,instagram,social,2025-09-20T04:03:43.118395+00:00,2025-09-15,en,84,glass_skin,glowy base ideas #3 dewy skin trend is growing. look from instagram with seasonal beauty focus.
mock_171,pinterest,social,2025-09-21T04:03:43.118395+00:00,2025-09-15,en,205,graphic_editorial_liner,negative space liner ideas #3 negative space liner trend is growing. look from pinterest with seasonal beauty focus.
mock_172,business_of_fashion,news,2025-09-19T04:03:43.118395+00:00,2025-09-15,en,392,glass_skin,glowy base ideas #3 glowy base trend is growing. look from business_of_fashion with seasonal beauty focus.
mock_173,pinterest,social,2025-09-18T04:03:43.118395+00:00,2025-09-15,en,225,graphic_editorial_liner,floating liner ideas #3 negative space liner trend is growing. look from pinterest with seasonal beauty focus.
mock_174,vogue,news,2025-09-18T04:03:43.118395+00:00,2025-09-15,en,184,clean_girl_makeup,no makeup makeup ideas #3 clean girl trend is growing. look from vogue with seasonal beauty focus.
mock_175,tiktok,social,2025-09-22T04:03:43.118395+00:00,2025-09-22,en,215,latte_makeup,soft brown eyes ideas #3 soft brown eyes trend is growing. look from tiktok with seasonal beauty focus.
mock_176,business_of_fashion,news,2025-09-22T04:03:43.118395+00:00,2025-09-22,en,70,strawberry_girl_blush,douyin blush ideas #3 strawberry girl trend is growing. look from business_of_fashion with seasonal beauty focus.
mock_177,vogue,news,2025-09-21T04:03:43.118395+00:00,2025-09-15,en,231,fox_eye_siren_eye,siren eyes ideas #3 siren eyes trend is growing. look from vogue with seasonal beauty focus.
mock_178,pinterest,social,2025-09-20T04:03:43.118395+00:00,2025-09-15,en,180,strawberry_girl_blush,douyin blush ideas #3 fruit blush trend is growing. look from pinterest with seasonal beauty focus.
mock_179,vogue,news,2025-09-18T04:03:43.118395+00:00,2025-09-15,en,63,clean_girl_makeup,clean girl ideas #3 minimal makeup trend is growing. look from vogue with seasonal beauty focus.
mock_180,instagram,social,2025-09-22T04:03:43.118395+00:00,2025-09-22,en,320,glass_skin,glowy base ideas #3 glowy base trend is growing. look from instagram with seasonal beauty focus.
mock_181,vogue,news,2025-09-20T04:03:43.118395+00:00,2025-09-15,en,389,strawberry_girl_blush,strawberry girl ideas #3 fruit blush trend is growing. look from vogue with seasonal beauty focus.
mock_182,tiktok,social,2025-09-18T04:03:43.118395+00:00,2025-09-15,en,99,fox_eye_siren_eye,winged liner lift ideas #3 siren eyes trend is growing. look from tiktok with seasonal beauty focus.
mock_183,tiktok,social,2025-09-24T04:03:43.118395+00:00,2025-09-22,en,78,latte_makeup,warm neutrals ideas #3 soft brown eyes trend is growing. look from tiktok with seasonal beauty focus.
mock_184,business_of_fashion,news,2025-09-24T04:03:43.118395+00:00,2025-09-22,en,331,glass_skin,glowy base ideas #3 glowy base trend is growing. look from business_of_fashion with seasonal beauty focus.
mock_185,instagram,social,2025-09-20T04:03:43.118395+00:00,2025-09-15,en,193,cherry_cola_lips,dark liner lips ideas #3 cherry cola lips trend is growing. look from instagram with seasonal beauty focus.
mock_186,business_of_fashion,news,2025-09-23T04:03:43.118395+00:00,2025-09-22,en,55,strawberry_girl_blush,strawberry girl ideas #3 douyin blush trend is growing. look from business_of_fashion with seasonal beauty focus.
mock_187,pinterest,social,2025-09-23T04:03:43.118395+00:00,2025-09-22,en,212,fox_eye_siren_eye,siren eyes ideas #3 siren eyes trend is growing. look from pinterest with seasonal beauty focus.
mock_188,tiktok,social,2025-09-20T04:03:43.118395+00:00,2025-09-15,en,310,latte_makeup,soft brown eyes ideas #3 latte makeup trend is growing. look from tiktok with seasonal beauty focus.
mock_189,instagram,social,2025-09-24T04:03:43.118395+00:00,2025-09-22,en,365,glass_skin,glass skin ideas #3 dewy skin trend is growing. look from instagram with seasonal beauty focus.
mock_190,vogue,news,2025-09-22T04:03:43.118395+00:00,2025-09-22,en,232,graphic_editorial_liner,floating liner ideas #3 graphic liner trend is growing. look from vogue with seasonal beauty focus.
mock_191,tiktok,social,2025-09-21T04:03:43.118395+00:00,2025-09-15,en,165,clean_girl_makeup,no makeup makeup ideas #3 no makeup makeup trend is growing. look from tiktok with seasonal beauty focus.
mock_192,business_of_fashion,news,2025-09-23T04:03:43.118395+00:00,2025-09-22,en,43,cherry_cola_lips,cherry cola lips ideas #3 dark liner lips trend is growing. look from business_of_fashion with seasonal beauty focus.
mock_193,pinterest,social,2025-09-19T04:03:43.118395+00:00,2025-09-15,en,128,cherry_cola_lips,cherry cola lips ideas #3 dark liner lips trend is growing. look from pinterest with seasonal beauty focus.
mock_194,pinterest,social,2025-09-18T04:03:43.118395+00:00,2025-09-15,en,240,graphic_editorial_liner,graphic liner ideas #3 graphic liner trend is growing. look from pinterest with seasonal beauty focus.
mock_195,business_of_fashion,news,2025-09-22T04:03:43.118395+00:00,2025-09-22,en,56,latte_makeup,warm neutrals ideas #3 soft brown eyes trend is growing. look from business_of_fashion with seasonal beauty focus.
mock_196,pinterest,social,2025-09-21T04:03:43.118395+00:00,2025-09-15,en,180,clean_girl_makeup,no makeup makeup ideas #3 minimal makeup trend is growing. look from pinterest with seasonal beauty focus.
mock_197,vogue,news,2025-09-20T04:03:43.118395+00:00,2025-09-15,en,227,clean_girl_makeup,clean girl ideas #3 minimal makeup trend is growing. look from vogue with seasonal beauty focus.
mock_198,tiktok,social,2025-09-18T04:03:43.118395+00:00,2025-09-15,en,74,strawberry_girl_blush,strawberry girl ideas #3 fruit blush trend is growing. look from tiktok with seasonal beauty focus.
mock_199,business_of_fashion,news,2025-09-18T04:03:43.118395+00:00,2025-09-15,en,178,strawberry_girl_blush,douyin blush ideas #3 fruit blush trend is growing. look from business_of_fashion with seasonal beauty focus.
mock_200,instagram,social,2025-09-25T04:03:43.118395+00:00,2025-09-22,en,291,clean_girl_makeup,no makeup makeup ideas #4 clean girl trend is growing. look from instagram with seasonal beauty focus.
mock_201,instagram,social,2025-09-26T04:03:43.118395+00:00,2025-09-22,en,94,clean_girl_makeup,minimal makeup ideas #4 clean girl trend is growing. look from instagram with seasonal beauty focus.
mock_202,pinterest,social,2025-09-26T04:03:43.118395+00:00,2025-09-22,en,257,graphic_editorial_liner,negative space liner ideas #4 negative space liner trend is growing. look from pinterest with seasonal beauty focus.
mock_203,tiktok,social,2025-09-26T04:03:43.118395+00:00,2025-09-22,en,54,graphic_editorial_liner,floating liner ideas #4 floating liner trend is growing. look from tiktok with seasonal beauty focus.
mock_204,tiktok,social,2025-09-29T04:03:43.118395+00:00,2025-09-29,en,200,glass_skin,glowy base ideas #4 glass skin trend is growing. look from tiktok with seasonal beauty focus.
mock_205,vogue,news,2025-09-25T04:03:43.118395+00:00,2025-09-22,en,208,glass_skin,dewy skin ideas #4 glass skin trend is growing. look from vogue with seasonal beauty focus.
mock_206,business_of_fashion,news,2025-09-29T04:03:43.118395+00:00,2025-09-29,en,256,strawberry_girl_blush,douyin blush ideas #4 douyin blush trend is growing. look from business_of_fashion with seasonal beauty focus.
mock_207,vogue,news,2025-10-01T04:03:43.118395+00:00,2025-09-29,en,184,fox_eye_siren_eye,winged liner lift ideas #4 siren eyes trend is growing. look from vogue with seasonal beauty focus.
mock_208,pinterest,social,2025-09-28T04:03:43.118395+00:00,2025-09-22,en,195,clean_girl_makeup,no makeup makeup ideas #4 clean girl trend is growing. look from pinterest with seasonal beauty focus.
mock_209,pinterest,social,2025-09-26T04:03:43.118395+00:00,2025-09-22,en,244,graphic_editorial_liner,negative space liner ideas #4 negative space liner trend is growing. look from pinterest with seasonal beauty focus.
mock_210,tiktok,social,2025-09-27T04:03:43.118395+00:00,2025-09-22,en,218,cherry_cola_lips,dark liner lips ideas #4 dark liner lips trend is growing. look from tiktok with seasonal beauty focus.
mock_211,tiktok,social,2025-09-25T04:03:43.118395+00:00,2025-09-22,en,68,latte_makeup,soft brown eyes ideas #4 soft brown eyes trend is growing. look from tiktok with seasonal beauty focus.
mock_212,tiktok,social,2025-09-30T04:03:43.118395+00:00,2025-09-29,en,190,euphoria_glitter_liner,euphoria makeup ideas #4 rhinestone eyes trend is growing. look from tiktok with seasonal beauty focus.
mock_213,tiktok,social,2025-09-27T04:03:43.118395+00:00,2025-09-22,en,86,strawberry_girl_blush,douyin blush ideas #4 douyin blush trend is growing. look from tiktok with seasonal beauty focus.
mock_214,business_of_fashion,news,2025-09-28T04:03:43.118395+00:00,2025-09-22,en,85,latte_makeup,soft brown eyes ideas #4 soft brown eyes trend is growing. look from business_of_fashion with seasonal beauty focus.
mock_215,vogue,news,2025-09-29T04:03:43.118395+00:00,2025-09-29,en,29,latte_makeup,warm neutrals ideas #4 warm neutrals trend is growing. look from vogue with seasonal beauty focus.
mock_216,tiktok,social,2025-10-01T04:03:43.118395+00:00,2025-09-29,en,118,graphic_editorial_liner,graphic liner ideas #4 graphic liner trend is growing. look from tiktok with seasonal beauty focus.
mock_217,tiktok,social,2025-10-01T04:03:43.118395+00:00,2025-09-29,en,279,clean_girl_makeup,no makeup makeup ideas #4 no makeup makeup trend is growing. look from tiktok with seasonal beauty focus.
mock_218,tiktok,social,2025-10-01T04:03:43.118395+00:00,2025-09-29,en,325,euphoria_glitter_liner,glitter liner ideas #4 euphoria makeup trend is growing. look from tiktok with seasonal beauty focus.
mock_219,business_of_fashion,news,2025-10-01T04:03:43.118395+00:00,2025-09-29,en,389,euphoria_glitter_liner,glitter liner ideas #4 euphoria makeup trend is growing. look from business_of_fashion with seasonal beauty focus.
mock_220,instagram,social,2025-09-28T04:03:43.118395+00:00,2025-09-22,en,249,cherry_cola_lips,cherry cola lips ideas #4 90s lip combo trend is growing. look from instagram with seasonal beauty focus.
mock_221,vogue,news,2025-10-01T04:03:43.118395+00:00,2025-09-29,en,208,fox_eye_siren_eye,winged liner lift ideas #4 winged liner lift trend is growing. look from vogue with seasonal beauty focus.
mock_222,tiktok,social,2025-10-01T04:03:43.118395+00:00,2025-09-29,en,277,strawberry_girl_blush,douyin blush ideas #4 fruit blush trend is growing. look from tiktok with seasonal beauty focus.
mock_223,business_of_fashion,news,2025-09-26T04:03:43.118395+00:00,2025-09-22,en,46,cherry_cola_lips,90s lip combo ideas #4 dark liner lips trend is growing. look from business_of_fashion with seasonal beauty focus.
mock_224,business_of_fashion,news,2025-10-01T04:03:43.118395+00:00,2025-09-29,en,165,clean_girl_makeup,clean girl ideas #4 clean girl trend is growing. look from business_of_fashion with seasonal beauty focus.
mock_225,business_of_fashion,news,2025-09-26T04:03:43.118395+00:00,2025-09-22,en,66,strawberry_girl_blush,strawberry girl ideas #4 fruit blush trend is growing. look from business_of_fashion with seasonal beauty focus.
